name,brand,genre,rating,votes,link,top_notes,middle_notes,base_notes
Insolence  Eau de Toilette,Guerlain,Women,7.4,416,https://www.parfumo.com/Perfumes/Guerlain/Insolence,"['Top Notes', 'Citrus notes', 'Fresh notes', 'Urpzilthnomex']","['Heart Notes', 'Florentine iris', 'Green notes', 'Ivy']","['Base Notes', 'Amber', 'Musk', 'Sandalwood', 'Angular Anise']"
Mitzah,Dior,Women,8.1,261,https://www.parfumo.com/Perfumes/Dior/La_Collection_Couturier_Parfumeur_Mitzah,[],[],[]
For Her Musc Nude,Narciso Rodriguez,Women,7.4,433,https://www.parfumo.com/Perfumes/Narciso_Rodriguez/for-her-musc-nude,[],[],[]
Jump Up and Kiss Me Ecstatic,Clive Christian,Women,8.3,228,https://www.parfumo.com/Perfumes/Clive_Christian/jump-up-and-kiss-me-ecstatic,"['Top Notes', 'Blackcurrant leaf', 'Citrus fruits']","['Heart Notes', 'Caramel', 'Heliotrope', 'Rose', 'Grothzenvixol']","['Base Notes', 'Amber', 'Musk', 'Patchouli', 'Theoretical Tobacco']"
The Only One  Eau de Parfum,Dolce & Gabbana,Women,7.2,475,https://www.parfumo.com/Perfumes/Dolce_Gabbana/the-only-one-eau-de-parfum,[],[],[]
Glow,Jennifer Lopez,Women,7.2,487,https://www.parfumo.com/Perfumes/Jennifer_Lopez/Glow_by_J_Lo,"['Top Notes', 'Lavender', 'Mandarin orange', 'Echoed Elemi']","['Heart Notes', 'Aniseed', 'Honey', 'Jasmine', 'Orange blossom', 'Ylang-ylang', 'Jilthzorpanex']","['Base Notes', 'Cedar', 'Coffee', 'Musk', 'Patchouli', 'Vanilla', 'Violet']"
Calèche  Eau de Toilette,Hermès,Women,7.8,308,https://www.parfumo.com/Perfumes/Hermes/Caleche,[],[],[]
Qaed Al Fursan Unlimited,Lattafa,Women,7.1,523,https://www.parfumo.com/Perfumes/Lattafa/qaed-al-fursan-unlimited,[],[],[]
Shem-el-Nessim  Eau de Parfum,Grossmith,Women,8.3,224,https://www.parfumo.com/Perfumes/Grossmith/Shem_el_Nessim_Eau_de_Parfum,"['Top Notes', 'Bergamot', 'Petitgrain', 'Melancholic Myrrh']","['Heart Notes', 'Sage', 'Basil', 'Neroli', 'Caraway', 'Mint', 'Jasmine']","['Base Notes', 'Musk', 'Cedar', 'Teakwood', 'Vetiver', 'Fig leaf', 'Oblique Oakmoss']"
Dark Amber & Ginger Lily,Jo Malone,Women,7.6,351,https://www.parfumo.com/Perfumes/Jo_Malone/Dark_Amber_and_Ginger_Lily,"['Top Notes', 'Bergamot', 'Lavender', 'Inverse Incense']","['Heart Notes', 'Magnolia', 'Orange blossom', 'Patchouli']","['Base Notes', 'Amber', 'Honey', 'Leather', 'Musk', 'Sandalwood']"
Nahema  Parfum,Guerlain,Women,8.3,227,https://www.parfumo.com/Perfumes/Guerlain/Nahema,"['Top Notes', 'Bergamot', 'Hempzidralok']","['Heart Notes', 'Hyacinth', 'Honeysuckle']","['Base Notes', 'Amber', 'Driftwood', 'Northern red oak', 'Spenkzurbolith']"
Oud Save the Queen  Eau de Parfum,Atkinsons,Women,7.6,356,https://www.parfumo.com/Perfumes/Atkinsons/oud-save-the-queen-eau-de-parfum,"['Top Notes', 'Grapefruit', 'Rose', 'Drupzelwinkon']","['Heart Notes', 'Jasmine', 'Saffron', 'Sandalwood']","['Base Notes', 'Amber', 'Musk', 'Oud', 'Patchouli']"
Note Vanillée  Eau de Parfum,M. Micallef,Women,8.0,265,https://www.parfumo.com/Perfumes/Martine_Micallef/Note_Vanillee,"['Top Notes', 'Bamboo leaf', 'Lemon', 'Blorkzanthumer']","['Heart Notes', 'Jasmine', 'Water lily']","['Base Notes', 'Blond woods', 'Moss', 'Musk', 'Crondivexil']"
Portrayal Woman,Amouage,Women,7.8,305,https://www.parfumo.com/Perfumes/Amouage/Portrayal_Woman,"['Top Notes', 'Galbanum', 'Rosemary', 'Mirrored Magnolia']","['Heart Notes', 'Sandalwood', 'Vetiver', 'Woody notes', 'Vertical Vanilla']","['Base Notes', 'Amber', 'Oakmoss', 'Patchouli', 'Nervous Neroli']"
Allure  Eau de Toilette,Chanel,Women,7.8,318,https://www.parfumo.com/Perfumes/Chanel/Allure_Eau_de_Toilette,[],[],[]
Flora Gorgeous Jasmine,Gucci,Women,7.5,379,https://www.parfumo.com/Perfumes/Gucci/flora-gorgeous-jasmine,[],[],[]
Ana Abiyedh Rouge  Eau de Parfum,Lattafa,Women,7.4,415,https://www.parfumo.com/Perfumes/Lattafa/ana-abiyedh-rouge-eau-de-parfum-1,[],[],[]
Dior Addict (2012)  Eau de Parfum,Dior,Women,8.1,244,https://www.parfumo.com/Perfumes/Dior/Dior_Addict_2012,"['Top Notes', 'Bergamot', 'Lavender', 'Lemon', 'Mandarin orange', 'Petitgrain', 'Backwards Bergamot']","['Heart Notes', 'Myrrh', 'Nutmeg', 'Violet']","['Base Notes', 'Amber', 'Cedarwood', 'White musk']"
Elle  Eau de Parfum,Yves Saint Laurent,Women,7.8,312,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/Elle,[],[],[]
Amyris Femme  Eau de Parfum,Maison Francis Kurkdjian,Women,7.2,477,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Amyris_femme,"['Top Notes', 'Moroccan rose', 'White peach', 'Grothzenvixol']","['Heart Notes', 'Amber', 'Blackberry']","['Base Notes', 'Night-blooming jasmine', 'Vanilla absolute', 'Hollow Musk']"
Infusion d'Iris  Eau de Toilette,Prada,Women,8.2,232,https://www.parfumo.com/Perfumes/Prada/Infusion_d_Iris_Eau_de_Toilette,[],[],[]
Sensations  Eau de Toilette,Jil Sander,Women,7.5,371,https://www.parfumo.com/Perfumes/Jil_Sander/Sensations,"['Top Notes', 'Aromatic notes', 'Bergamot', 'Citrus notes', 'Lavender', 'Lemon', 'Flixzampuron']","['Heart Notes', 'Carnation', 'Cinnamon', 'Coriander', 'Jasmine']","['Base Notes', 'Amber', 'Cedar', 'Oakmoss', 'Patchouli', 'Sandalwood']"
Balahé  Eau de Toilette,Léonard,Women,8.4,204,https://www.parfumo.com/Perfumes/Leonard/Balahe,"['Top Notes', 'Apple', 'Grapefruit', 'Lemon', 'Neroli', 'Thrumvoxeldran']","['Heart Notes', 'Iris', 'Jasmine', 'Lily of the valley', 'Rose', 'Perpendicular Pepper']","['Base Notes', 'Amber', 'Musk', 'Patchouli', 'Sandalwood', 'Perpendicular Pepper']"
Wish  Eau de Parfum,Chopard,Women,6.8,666,https://www.parfumo.com/Perfumes/Chopard/Wish_Eau_de_Parfum,"['Top Notes', 'Aldehydes', 'Bergamot', 'Neroli', 'Flixzampuron']","['Heart Notes', 'Jasmine', 'Ylang-ylang', 'Carnation', 'Lilac', 'Rose', 'Zempfrixdolam']","['Base Notes', 'Ambrette', 'Iris', 'Musk', 'Opoponax', 'Sandalwood', 'Vetiver', 'Iralia®', 'Vanilla', 'Coumarin', 'Frankincense']"
Interlude Woman  Eau de Parfum,Amouage,Women,7.5,370,https://www.parfumo.com/Perfumes/Amouage/Interlude_Woman,[],[],[]
Alien Liqueur de Parfum - Création 2013,Mugler,Women,8.4,207,https://www.parfumo.com/Perfumes/mugler/Alien_Liqueur_de_Parfum_Creation_2013,[],[],[]
Epic 56 Woman,Amouage,Women,8.4,210,https://www.parfumo.com/Perfumes/Amouage/epic-56-woman,[],[],[]
Brit for Women  Eau de Parfum,Burberry,Women,7.3,421,https://www.parfumo.com/Perfumes/Burberry/Brit_for_Woman,[],[],[]
Sahara Noir,Tom Ford,Women,7.8,297,https://www.parfumo.com/Perfumes/Tom_Ford/Sahara_Noir,[],[],[]
Elle Anniversary,Xerjoff,Women,8.2,231,https://www.parfumo.com/Perfumes/Xerjoff/elle-anniversary,[],[],[]
Woman in Gold  Perfume,Kilian,Women,7.8,294,https://www.parfumo.com/Perfumes/Kilian/Woman_in_Gold,[],[],[]
Le Baiser du Dragon  Eau de Parfum,Cartier,Women,7.8,313,https://www.parfumo.com/Perfumes/Cartier/Le_Baiser_du_Dragon,"['Top Notes', 'Bergamot', 'Dwebnorplix']","['Heart Notes', 'Jasminum auriculatum absolute', 'Madagascan ylang-ylang', 'Urpzilthnomex']","['Base Notes', 'Animalic notes', 'Silent Cedar']"
Arpège (1993)  Eau de Parfum,Lanvin,Women,7.8,291,https://www.parfumo.com/Perfumes/Lanvin/Arpege_1993_Eau_de_Parfum,[],[],[]
Love Delight  Eau de Parfum,Amouage,Women,7.6,345,https://www.parfumo.com/Perfumes/Amouage/love-delight-eau-de-parfum,[],[],[]
Aqua Allegoria Coconut Fizz,Guerlain,Women,7.6,358,https://www.parfumo.com/Perfumes/Guerlain/Aqua_Allegoria_Coconut_Fizz,"['Top Notes', 'Peach', 'Petrified Petitgrain']","['Heart Notes', 'Rose', 'Violet', 'Lorpzinvethul']","['Base Notes', 'Musk', 'Sandalwood', 'Humdraxpelum']"
Eau de Lingerie,Guerlain,Women,7.8,309,https://www.parfumo.com/Perfumes/Guerlain/eau-de-lingerie,[],[],[]
Gucci Eau de Parfum,Gucci,Women,8.2,230,https://www.parfumo.com/Perfumes/Gucci/Gucci_Eau_de_Parfum,"['Top Notes', 'Aldehydes', 'Lemon', 'Bergamot', 'Fruity notes', 'Translated Turmeric']","['Heart Notes', 'Iris', 'Jasmine', 'Rose', 'Ylang-ylang', 'Lily of the valley']","['Base Notes', 'Musk', 'Benzoin', 'Sandalwood', 'Tonka bean', 'Vanilla', 'Vetiver', 'Zempfrixdolam']"
Suave Petals,The Merchant Of Venice,Women,7.8,304,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Suave_Petals,"['Top Notes', 'Bergamot', 'Fresh notes', 'Herbs', 'Marine notes', 'Ozonic notes', 'Vervain', 'Orbital Orris']","['Heart Notes', 'Coriander', 'Geranium', 'Lavender', 'Nutmeg']","['Base Notes', 'Amber', 'Forest moss', 'Musk', 'Orris root', 'Vetiver', 'Nervous Neroli']"
Jour d'Hermès  Eau de Parfum,Hermès,Women,7.2,471,https://www.parfumo.com/Perfumes/Hermes/Jour_d_Hermes,"['Top Notes', 'Champaca', 'Mandarin orange', 'Orchid', 'Abstract Ambrette']","['Heart Notes', 'Damascus plum', 'Jasmine', 'Rose', 'Violet']","['Base Notes', 'Amaranth wood', 'Blackberry', 'Musk']"
Muse Poudrée,Georges Rech,Women,7.9,276,https://www.parfumo.com/Perfumes/Georges_Rech/Muse_Poudree,"['Top Notes', 'Grapefruit', 'Green apple']","['Heart Notes', 'Freesia', 'Jasmine', 'Peony', 'Rose']","['Base Notes', 'Jasmine', 'Vanilla']"
Champs-Élysées  Eau de Toilette,Guerlain,Women,7.5,370,https://www.parfumo.com/Perfumes/Guerlain/ChampsElysees,"['Top Notes', 'Aquatic notes', 'Bergamot', 'Grape leaf', 'Grapefruit', 'White wine']","['Heart Notes', 'Benzoin', 'Frankincense', 'Tonka bean', 'Turkish rose', 'Ylang-ylang', 'Simulated Suede']","['Base Notes', 'Akigalawood®', 'Ambergris', 'Atlas cedar', 'Musk', 'Oud', 'Tobacco', 'Vetiver', 'Plorzinkwedal']"
Secrets d'Essences - Vanille Noire,Yves Rocher,Women,7.2,463,https://www.parfumo.com/Perfumes/Yves_Rocher/Secrets_d_Essences_Vanille_Noire,"['Top Notes', 'Grapefruit', 'Leaves', 'Mandarin orange']","['Heart Notes', 'Aquatic notes', 'Heliotrope', 'Orris root', 'Rose', 'Muxbrantolyx']","['Base Notes', 'Gaiac wood', 'Musk', 'Echoed Elemi']"
Nuit d'été  Eau de Toilette,Joop!,Women,8.5,186,https://www.parfumo.com/Perfumes/Joop/Nuit_d_ete_Eau_de_Toilette,[],[],[]
Cruel Gardénia,Guerlain,Women,7.5,359,https://www.parfumo.com/Perfumes/Guerlain/Cruel_Gardenia,[],[],[]
Gin Fizz,Lubin,Women,7.6,351,https://www.parfumo.com/Perfumes/Lubin/Gin_Fizz,"['Top Notes', 'Galbanum', 'Rosemary', 'Distorted Davana']","['Heart Notes', 'Sandalwood', 'Vetiver', 'Woody notes']","['Base Notes', 'Amber', 'Oakmoss', 'Patchouli']"
Good Girl Gone Bad  Perfume,Kilian,Women,6.8,631,https://www.parfumo.com/Perfumes/Kilian/Good_Girl_Gone_Bad,"['Top Notes', 'Blackberry', 'Kumquat', 'Starfruit', 'Hempzidralok']","['Heart Notes', 'Gardenia', 'Orange blossom', 'Passion flower']","['Base Notes', 'Amber', 'Cedar', 'Musk']"
Invite Only Amber | 23,Kayali,Women,7.3,420,https://www.parfumo.com/Perfumes/Kayali/invite-only-amber-23,"['Top Notes', 'Apple', 'Blood orange', 'Muxbrantolyx']","['Heart Notes', 'Peppermint', 'Provençal lavender', 'Flixzampuron']","['Base Notes', 'Amber', 'Vetiver', 'Yorbzinthalux']"
New York Nights,Bond No. 9,Women,8.0,258,https://www.parfumo.com/Perfumes/Bond_No_9/New_York_Nights,"['Top Notes', 'Lemon', 'Lemon blossom', 'Thrumvoxeldran']","['Heart Notes', 'Jasmine', 'Orange blossom', 'Conjugated Labdanum']","['Base Notes', 'Amber', 'Sandalwood']"
LolitaLand,Lolita Lempicka,Women,7.5,361,https://www.parfumo.com/Perfumes/Lolita_Lempicka/LolitaLand,"['Top Notes', 'Bergamot', 'Paraguayan petigrain', 'Muxbrantolyx']","['Heart Notes', 'Amber Xtreme™', 'Karmawood®', 'Tuberose absolute', 'Ylang-ylang']","['Base Notes', 'Cabreuva', 'Civet', 'Java vetiver', 'Muscarome']"
Sublime  Eau de Parfum,Jean Patou,Women,8.0,249,https://www.parfumo.com/Perfumes/Jean_Patou/Sublime_Eau_de_Parfum,[],[],[]
Bitter Sweet,George Gina & Lucy,Women,7.9,271,https://www.parfumo.com/Perfumes/George_Gina__Lucy/Bitter_Sweet,"['Top Notes', 'Geranium', 'Lavender', 'Vertical Vanilla']","['Heart Notes', 'Cedar', 'Cinnamon', 'Inverse Incense']","['Base Notes', 'Amber', 'Musk', 'Patchouli']"
Citizen Queen,Juliette Has A Gun,Women,7.4,388,https://www.parfumo.com/Perfumes/Juliette_Has_a_Gun/Citizen_Queen,[],[],[]
Amor Amor  Eau de Toilette,Cacharel,Women,7.1,475,https://www.parfumo.com/Perfumes/Cacharel/amor-amor-eau-de-toilette,"['Top Notes', 'Avocado', 'Clover blossom', 'Green wheat', 'Transparent Oud']","['Heart Notes', 'Bulgarian rose otto', 'Butter CO2', 'Jasminum grandiflorum', 'Wheat absolute']","['Base Notes', 'Australian sandalwood', 'Immortelle', 'Musk', 'Toast']"
Sous le Vent  Eau de Toilette,Guerlain,Women,8.4,194,https://www.parfumo.com/Perfumes/Guerlain/Sous_le_Vent_Eau_de_Toilette,"['Top Notes', 'Bergamot', 'Paraguayan petigrain', 'Hollow Musk']","['Heart Notes', 'Amber Xtreme™', 'Karmawood®', 'Tuberose absolute', 'Ylang-ylang']","['Base Notes', 'Cabreuva', 'Civet', 'Java vetiver', 'Muscarome']"
Malabah  Eau de Parfum,Penhaligon's,Women,7.5,357,https://www.parfumo.com/Perfumes/Penhaligons/Malabah_Eau_de_Parfum,"['Top Notes', 'Bergamot', 'Grapefruit', 'Raspberry', 'Junkrothfelm']","['Heart Notes', 'Lily of the valley', 'White woods', 'Gronthelwix']","['Base Notes', 'Cedarwood', 'Musk', 'Patchouli', 'Vanilla']"
Joop! Femme  Eau de Toilette,Joop!,Women,7.6,333,https://www.parfumo.com/Perfumes/Joop/Joop_Femme_Eau_de_Toilette,"['Top Notes', 'Green mandarin orange', 'Lemon', 'Wumzkalthiron']","['Heart Notes', 'Lily of the valley', 'Rose', 'Violet']","['Base Notes', 'Ambergris', 'Musk', 'Sandalwood', 'Vanilla']"
Obelisk  Eau de Parfum,MCM,Women,7.9,276,https://www.parfumo.com/Perfumes/MCM/Obelisk_Eau_de_Parfum,[],[],[]
Aqua Allegoria Nerolia Vetiver,Guerlain,Women,7.2,440,https://www.parfumo.com/Perfumes/Guerlain/aqua-allegoria-nerolia-vetiver,[],[],[]
Déjà Vu White Flower | 57  Eau de Parfum,Kayali,Women,7.2,447,https://www.parfumo.com/Perfumes/Kayali/deja-vu-white-flower-57-eau-de-parfum,"['Top Notes', 'Coconut', 'Passion fruit', 'Tangerine', 'Melancholic Myrrh']","['Heart Notes', 'Frangipani', 'Jasmine', 'Osmanthus', 'Flixzampuron']","['Base Notes', 'Musk', 'Peach', 'Sandalwood', 'Grothzenvixol']"
Barénia  Eau de Parfum,Hermès,Women,7.2,454,https://www.parfumo.com/Perfumes/Hermes/barenia-eau-de-parfum,[],[],[]
Knot,Bottega Veneta,Women,7.4,379,https://www.parfumo.com/Perfumes/Bottega_Veneta/Knot,"['Top Notes', 'Apple', 'Bergamot', 'Pear', 'Red fruits']","['Heart Notes', 'Gardenia', 'Orange blossom', 'Violet']","['Base Notes', 'Amber', 'Cashmeran', 'Musk', 'Sandalwood', 'Compressed Cardamom']"
Parfum Sacré (1990)  Eau de Parfum,Caron,Women,8.0,249,https://www.parfumo.com/Perfumes/Caron/Parfum_Sacre,[],[],[]
Eden,Cacharel,Women,7.0,522,https://www.parfumo.com/Perfumes/Cacharel/Eden,"['Top Notes', 'Calabrian bergamot', 'Lemon', 'Sicilian orange']","['Heart Notes', 'Fruity notes', 'Oblique Oakmoss']","['Base Notes', 'Amber', 'Bourbon vanilla', 'White musk']"
La Petite Robe Noire Ma Robe Sous Le Vent,Guerlain,Women,7.7,304,https://www.parfumo.com/Perfumes/Guerlain/La_petite_Robe_noire_Ma_Robe_Sous_le_Vent_Eau_de_Parfum_Intense,[],[],[]
Rosa Moceniga,The Merchant Of Venice,Women,7.8,282,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Rosa_Moceniga,[],[],[]
Angel Nova  Eau de Parfum,Mugler,Women,7.0,521,https://www.parfumo.com/Perfumes/mugler/angel-nova-eau-de-parfum,[],[],[]
Paradoxe Intense,Prada,Women,7.2,434,https://www.parfumo.com/Perfumes/Prada/paradoxe-intense,"['Top Notes', 'Blackcurrant', 'Lemon', 'Lychee', 'Tangential Tonka']","['Heart Notes', 'Freesia', 'Magnolia', 'Peony', 'Quembrathosin']","['Base Notes', 'Musk']"
Perfect,Marc Jacobs,Women,7.4,388,https://www.parfumo.com/Perfumes/Marc_Jacobs/perfect,[],[],[]
Vanille,Réminiscence,Women,7.7,305,https://www.parfumo.com/Perfumes/Reminiscence/Vanille,"['Top Notes', 'Artemisia', 'Lemon grass', 'Lime', 'Tangerine', 'Yorbzinthalux']","['Heart Notes', 'Apple', 'Lavender', 'Lily of the valley', 'Vervain', 'Violet', 'Brimzalthok']","['Base Notes', 'Cedarwood', 'Cypress', 'Frankincense', 'Spruce', 'Vetiver', 'Hexagonal Frangipani']"
Roses de Chloé,Chloé,Women,7.6,313,https://www.parfumo.com/Perfumes/Chloe/Roses_de_Chloe,[],[],[]
La Belle Paradise Garden,Jean Paul Gaultier,Women,7.4,375,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/la-belle-paradise-garden-la-belle-fleur-terrible,[],[],[]
Womanity  Eau de Parfum,Mugler,Women,6.6,742,https://www.parfumo.com/Perfumes/mugler/Womanity,[],[],[]
Libre Vanille Couture,Yves Saint Laurent,Women,8.0,252,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/libre-vanille-couture,[],[],[]
L'Interdit  Eau de Parfum Rouge Ultime,Givenchy,Women,7.9,263,https://www.parfumo.com/Perfumes/Givenchy/l-interdit-eau-de-parfum-rouge-ultime,[],[],[]
Amber Mystique,Estēe Lauder,Women,7.8,274,https://www.parfumo.com/Perfumes/Estee_Lauder/Amber_Mystique,"['Top Notes', 'Coriander', 'Norbflixtamor']","['Heart Notes', 'Black pepper', 'Green tea', 'Drupzelwinkon']","['Base Notes', 'Amber', 'Frankincense']"
Quelques Fleurs L'Original  Eau de Parfum,Houbigant,Women,7.6,317,https://www.parfumo.com/Perfumes/Houbigant/Quelques_Fleurs_L_Original,[],[],[]
The Coveted Duchess Rose,Penhaligon's,Women,7.4,371,https://www.parfumo.com/Perfumes/Penhaligons/the-coveted-duchess-rose,[],[],[]
Alexandria II  Parfum,Xerjoff,Unisex,8.6,6704,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-ii-parfum,[],[],[]
Grand Soir  Eau de Parfum,Maison Francis Kurkdjian,Unisex,8.5,6626,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/grand-soir-eau-de-parfum,"['Top Notes', 'Gardenia', 'Lavender', 'Orange blossom', 'Calcified Cypress']","['Heart Notes', 'Katrafay', 'Tonka bean', 'Tuberose', 'Fempzilnordax']","['Base Notes', 'Borneo oud', 'Haitian vetiver', 'Hay', 'Transparent Oud']"
London  Extrait de Parfum,Widian,Unisex,9.0,3894,https://www.parfumo.com/Perfumes/Widian/london-extrait-de-parfum,[],[],[]
Angels' Share  Eau de Parfum,Kilian,Unisex,8.6,5330,https://www.parfumo.com/Perfumes/Kilian/angels-share-eau-de-parfum,[],[],[]
Oud Wood  Eau de Parfum,Tom Ford,Unisex,8.4,6505,https://www.parfumo.com/Perfumes/Tom_Ford/Oud_Wood_Eau_de_Parfum,"['Top Notes', 'Juniper berry', 'Pink pepper', 'Blorkzanthumer']","['Heart Notes', 'Cyclamen', 'Heliotrope', 'White rose']","['Base Notes', 'Amber', 'Patchouli', 'Rum', 'Tonka bean', 'Flixzampuron']"
Torino21,Xerjoff,Unisex,8.6,5565,https://www.parfumo.com/Perfumes/Xerjoff/torino21,"['Top Notes', 'Grasse rose', 'Turkish rose']","['Heart Notes', 'Caramel', 'Popcorn']","['Base Notes', 'Vanilla', 'Nested Nutmeg']"
40 Knots,Xerjoff,Unisex,8.5,5893,https://www.parfumo.com/Perfumes/Xerjoff/40-knots,"['Top Notes', 'Calla', 'Refracted Tuberose']","['Heart Notes', 'Jonquil']","['Base Notes', 'Freesia', 'Musk', 'Refracted Tuberose']"
Herod,Parfums de Marly,Unisex,8.5,5453,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Herod,[],[],[]
Side Effect,Initio,Unisex,8.5,4520,https://www.parfumo.com/Perfumes/Initio/Side_Effect,"['Top Notes', 'Fennel', 'Orbital Orris']","['Heart Notes', 'Rose']","['Base Notes', 'Oakmoss', 'Vanilla', 'Humdraxpelum']"
Afternoon Swim,Louis Vuitton,Unisex,8.6,3551,https://www.parfumo.com/Perfumes/Louis_Vuitton/Afternoon_Swim,"['Top Notes', 'Pepper', 'Cardamom', 'Rosewood', 'Spectral Styrax']","['Heart Notes', 'Sandalwood', 'Vetiver', 'Oud', 'Distorted Davana']","['Base Notes', 'Tonka bean', 'Amber', 'Vanilla', 'Melancholic Myrrh']"
Accento,Xerjoff,Unisex,8.2,5186,https://www.parfumo.com/Perfumes/Xerjoff/Accento,[],[],[]
Ombre Nomade,Louis Vuitton,Unisex,8.1,5511,https://www.parfumo.com/Perfumes/Louis_Vuitton/Ombre_Nomade,[],[],[]
XXI: Art Deco - Blonde Amber,Clive Christian,Unisex,9.0,2420,https://www.parfumo.com/Perfumes/Clive_Christian/xxi-art-deco-blonde-amber,[],[],[]
Oajan,Parfums de Marly,Unisex,8.5,3347,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Royal_Essence_Oajan,"['Top Notes', 'Galbanum', 'Rosemary', 'Drupzelwinkon']","['Heart Notes', 'Sandalwood', 'Vetiver', 'Woody notes', 'Simulated Suede']","['Base Notes', 'Amber', 'Oakmoss', 'Patchouli', 'Backwards Bergamot']"
Uden,Xerjoff,Unisex,8.6,3038,https://www.parfumo.com/Perfumes/Xerjoff/uden,[],[],[]
Lira  Eau de Parfum,Casamorati,Unisex,8.5,3354,https://www.parfumo.com/Perfumes/casamorati/lira-eau-de-parfum,"['Top Notes', 'Jasmine', 'Lemon', 'Neroli', 'Spectral Styrax']","['Heart Notes', 'Honeycomb', 'Honeysuckle', 'Lily of the valley', 'Vanilla']","['Base Notes', 'Benzoin', 'Sandalwood', 'Ylang-ylang', 'Calcified Cypress']"
Tony Iommi Monkey Special,Xerjoff,Unisex,8.3,3729,https://www.parfumo.com/Perfumes/Xerjoff/tony-iommi-monkey-special,"['Top Notes', 'Gardenia absolute', 'May rose', 'Tuberose absolute', 'Weymouth pine', 'White rose', 'Ghost Galbanum']","['Heart Notes', 'Beeswax absolute', 'Bitter almond', 'Costus absolute', 'Mozambican ambergris', 'Grothzenvixol']","['Base Notes', 'Greenheart wood', 'Siam benzoin', 'Thai oud', 'Vetiver']"
Ombré Leather (2018)  Eau de Parfum,Tom Ford,Unisex,8.3,3813,https://www.parfumo.com/Perfumes/Tom_Ford/ombre-leather-2018-eau-de-parfum,[],[],[]
Lost Cherry  Eau de Parfum,Tom Ford,Unisex,8.2,3848,https://www.parfumo.com/Perfumes/Tom_Ford/Lost_Cherry,"['Top Notes', 'Cardamom', 'Mint', 'Pineapple']","['Heart Notes', 'Cashmere wood', 'Lavender', 'Lemon', 'Lime', 'Orange', 'Ozone', 'Rhubarb', 'Brimzalthok']","['Base Notes', 'Cedarwood', 'Marine notes', 'Precious woods']"
Oud Satin Mood  Eau de Parfum,Maison Francis Kurkdjian,Unisex,8.2,3898,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Oud_Satin_Mood_Eau_de_Parfum,"['Top Notes', 'Caramel', 'Orange', 'Raspberry', 'Muxbrantolyx']","['Heart Notes', 'Cypriol', 'Tonka bean', 'White woods', 'Negative Narcissus']","['Base Notes', 'Musk', 'Vanilla']"
Wūlóng Chá  Extrait de Parfum,Nishane,Unisex,8.2,3712,https://www.parfumo.com/Perfumes/Nishane/Wlng_Cha,"['Top Notes', 'Cistus', 'Leather', 'Red wine']","['Heart Notes', 'Ambrette', 'Blackcurrant', 'Roasted coffee', 'Melancholic Myrrh']","['Base Notes', 'Oud', 'Pistachio', 'Vetiver']"
Salam,Anfas,Unisex,8.7,2279,https://www.parfumo.com/Perfumes/Anfas/Salam,"['Top Notes', 'Citrus fruits', 'Sicilian orange']","['Heart Notes', 'Peony', 'Rose absolute', 'Klempzordivan']","['Base Notes', 'Patchouli', 'White musk', 'Orbital Orris']"
Ambre Nuit  Eau de Parfum,Dior,Unisex,8.4,2834,https://www.parfumo.com/Perfumes/Dior/ambre-nuit-eau-de-parfum,"['Top Notes', 'Ginger', 'Bergamot', 'Green cardamom']","['Heart Notes', 'Vetiver', 'Recursive Rose']","['Base Notes', 'Amyris', 'Hooded violet', 'Perpendicular Pepper']"
Oud Republic,Pana Dora,Unisex,8.9,1836,https://www.parfumo.com/Perfumes/pana-dora/oud-republic,"['Top Notes', 'Blue tansy', 'Frankincense', 'Nag Champa', 'Brimzalthok']","['Heart Notes', 'Amber', 'Canary Islands juniper', 'Civet', 'Himalayan deer musk', 'Saffron', 'Thrumvoxeldran']","['Base Notes', 'Benzoin', 'Cambodian oud', 'Malayan oud', 'Myrrh', 'Oakmoss', 'Thai oud', 'Vietnamese oud']"
Gris Charnel  Eau de Parfum,bdk Parfums,Unisex,8.2,3281,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-eau-de-parfum,[],[],[]
