name,brand,link,rating,votes,genre
Oud Republic,Pana Dora,https://www.parfumo.com/Perfumes/pana-dora/oud-republic,8.9,1836,Unisex
Gris Charnel  Eau de Parfum,bdk Parfums,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-eau-de-parfum,8.2,3281,Unisex
Bois Impérial  Eau de Parfum,Essential Parfums,https://www.parfumo.com/Perfumes/Essential_Parfums/bois-imperial-eau-de-parfum-1,8.1,3721,Unisex
Nefs,Nishane,https://www.parfumo.com/Perfumes/Nishane/Nefs,8.8,1982,Unisex
Khamrah,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/khamrah,8.0,4277,Unisex
Malibù - Party in the Bay,Simone Andreoli,https://www.parfumo.com/Perfumes/Simone_Andreoli/malibu-party-in-the-bay,8.3,3005,Unisex
Hacivat,Nishane,https://www.parfumo.com/Perfumes/Nishane/Hacivat,8.1,3420,Unisex
Oud for Greatness  Eau de Parfum,Initio,https://www.parfumo.com/Perfumes/Initio/oud-for-greatness-eau-de-parfum,8.2,3252,Unisex
Baccarat Rouge 540  Extrait de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Baccarat_Rouge_540_Extrait_de_Parfum,8.2,3148,Unisex
Pacific Chill,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/pacific-chill,8.4,2650,Unisex
Angélique Noire,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Angelique_Noire,8.6,2296,Unisex
Ganymede  Eau de Parfum,Marc-Antoine Barrois,https://www.parfumo.com/Perfumes/Marc_Antoine_Barrois/ganymede-eau-de-parfum,8.1,3610,Unisex
Orange Flamingo,Marc Gebauer,https://www.parfumo.com/Perfumes/marc-gebauer/orange-flamingo,8.1,3632,Unisex
Carlisle,Parfums de Marly,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Carlisle,8.4,2726,Unisex
Khaltat Night  Eau de Parfum,Attar Collection,https://www.parfumo.com/Perfumes/Attar_Collection/Khaltat_Night_Eau_de_Parfum,8.6,2187,Unisex
Baccarat Rouge 540  Eau de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Baccarat_Rouge_540_Eau_de_Parfum,7.7,5103,Unisex
Erba Pura,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Erba_Pura,7.4,6728,Unisex
Vibrato,Sospiro,https://www.parfumo.com/Perfumes/Sospiro/vibrato,8.8,1785,Unisex
By the Fireplace,Maison Margiela,https://www.parfumo.com/Perfumes/Maison_Margiela/by-the-fireplace,7.9,4064,Unisex
Gentle Fluidity (Silver),Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/gentle-fluidity-silver,8.1,3055,Unisex
Fucking Fabulous  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Fucking_Fabulous,8.0,3620,Unisex
Cuir Béluga  Eau de Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/cuir-beluga-eau-de-parfum,8.5,2089,Unisex
Black Afgano  Extrait de Parfum,Nasomatto,https://www.parfumo.com/Perfumes/Nasomatto/Black_Afgano,8.1,2923,Unisex
Musk Therapy  Extrait de Parfum,Initio,https://www.parfumo.com/Perfumes/Initio/musk-therapy-extrait-de-parfum,8.2,2621,Unisex
Tuscan Leather  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Tuscan_Leather_Eau_de_Parfum,8.2,2591,Unisex
Arabians Tonka,Montale,https://www.parfumo.com/Perfumes/Montale/arabians-tonka,7.9,3609,Unisex
Fico di Amalfi,Acqua di Parma,https://www.parfumo.com/Perfumes/Acqua_di_Parma/fico-di-amalfi,8.2,2635,Unisex
Pacific Rock Moss,Goldfield & Banks,https://www.parfumo.com/Perfumes/Goldfield__Banks/Pacific_Rock_Moss,8.1,2801,Unisex
№ 02 - L'Air du Désert Marocain  Eau de Toilette Intense,Tauer Perfumes,https://www.parfumo.com/Perfumes/Tauer/no-02-l-air-du-desert-marocain-eau-de-toilette-intense,8.5,1948,Unisex
Amber Star,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/amber-star,8.6,1745,Unisex
Baraonda  Extrait de Parfum,Nasomatto,https://www.parfumo.com/Perfumes/Nasomatto/Baraonda,8.5,1993,Unisex
Gris Charnel  Extrait,bdk Parfums,https://www.parfumo.com/Perfumes/bdk_Parfums/gris-charnel-extrait,8.5,1969,Unisex
Bal d'Afrique  Eau de Parfum,Byredo,https://www.parfumo.com/Perfumes/Byredo/Bal_d_Afrique_Eau_de_Parfum,8.1,2704,Unisex
Spiritueuse Double Vanille,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Spiritueuse_Double_Vanille,8.5,1816,Unisex
Musc Ravageur  Eau de Parfum,Editions de Parfums Frédéric Malle,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/musc-ravageur-eau-de-parfum,8.1,2634,Unisex
Détour Noir,Al Haramain,https://www.parfumo.com/Perfumes/Al_Haramain/Detour_Noir,8.1,2615,Unisex
Pegasus,Parfums de Marly,https://www.parfumo.com/Perfumes/Parfums_de_Marly/Pegasus,7.9,3112,Unisex
Oud Satin Mood  Extrait de Parfum,Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/Oud_Satin_Mood_Extrait_de_Parfum,8.5,1770,Unisex
Liquid Brun,French Avenue,https://www.parfumo.com/Perfumes/french-avenue/liquid-brun,8.4,1887,Unisex
Rehab,Initio,https://www.parfumo.com/Perfumes/Initio/Rehab,8.3,2171,Unisex
Isola Blu  Parfum,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/isola-blu-parfum-oligarch-parfum,8.7,1520,Unisex
Renaissance,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/renaissance,8.1,2573,Unisex
Jazz Club,Maison Margiela,https://www.parfumo.com/Perfumes/Maison_Margiela/jazz-club,7.8,3317,Unisex
Oud Maracujá,Maison Crivelli,https://www.parfumo.com/Perfumes/Maison_Crivelli/oud-maracuja,8.1,2434,Unisex
Sillage,Kinetic Perfumes,https://www.parfumo.com/Perfumes/kinetic-perfumes/sillage,8.6,1420,Unisex
Black Tie  Eau de Parfum,Celine,https://www.parfumo.com/Perfumes/Celine/black-tie-eau-de-parfum,8.6,1429,Unisex
Liam,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/liam,8.1,2193,Unisex
Amber Aoud  Parfum,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/Amber_Aoud,8.5,1531,Unisex
Tonka Impériale,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Tonka_Imperiale,8.5,1462,Unisex
Au Coeur du Désert,Tauer Perfumes,https://www.parfumo.com/Perfumes/Tauer/Au_Coeur_du_Desert,8.5,1449,Unisex
Royal Oud,Creed,https://www.parfumo.com/Perfumes/Creed/Royal_Oud,8.2,1901,Unisex
Red Tobacco,Mancera,https://www.parfumo.com/Perfumes/Mancera/Red_Tobacco,7.9,2511,Unisex
Erba Gold,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Erba_Gold,8.2,1948,Unisex
Babycat,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/babycat,8.3,1829,Unisex
Tuxedo  Eau de Parfum,Yves Saint Laurent,https://www.parfumo.com/Perfumes/Yves_Saint_Laurent/tuxedo-eau-de-parfum,8.5,1485,Unisex
Zaya,Parfums d'Elmar,https://www.parfumo.com/Perfumes/Parfums_dElmar/zaya,8.8,1113,Unisex
Moonlight,Pana Dora,https://www.parfumo.com/Perfumes/pana-dora/moonlight,8.4,1556,Unisex
Forever Love,Pana Dora,https://www.parfumo.com/Perfumes/pana-dora/forever-love,8.5,1438,Unisex
Chergui  Eau de Parfum,Serge Lutens,https://www.parfumo.com/Perfumes/Serge_Lutens/chergui-eau-de-parfum,8.1,1951,Unisex
Pomelo Sorrento,Gritti,https://www.parfumo.com/Perfumes/Gritti/Pomelo_Sorrento,8.3,1625,Unisex
Aventus Cologne,Creed,https://www.parfumo.com/Perfumes/Creed/Aventus_Cologne,8.4,1461,Unisex
Triumph of Bacchus  Eau de Parfum,Argos,https://www.parfumo.com/Perfumes/Argos/triumph-of-bacchus-eau-de-parfum,8.5,1347,Unisex
Ishq,Anfas,https://www.parfumo.com/Perfumes/Anfas/ishq,8.4,1447,Unisex
African Leather  Eau de Parfum,Memo Paris,https://www.parfumo.com/Perfumes/memo-paris/african-leather-eau-de-parfum,8.3,1540,Unisex
Marzocco  Eau de Parfum,Roberto Ugolini,https://www.parfumo.com/Perfumes/Roberto_Ugolini/marzocco-eau-de-parfum,8.4,1482,Unisex
Kirkè  Extrait de Parfum,Tiziana Terenzi,https://www.parfumo.com/Perfumes/Tiziana_Terenzi/kirke-extrait-de-parfum,7.6,3127,Unisex
17 Rosso,Roberto Ugolini,https://www.parfumo.com/Perfumes/Roberto_Ugolini/17-rosso,8.0,2016,Unisex
Noir de Noir  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Noir_de_Noir_Eau_de_Parfum,8.2,1655,Unisex
Wood Sage & Sea Salt  Cologne,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/Wood_Sage__Sea_Salt_Cologne,8.1,1818,Unisex
A Midsummer Dream,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/A_Midsummer_Dream,8.2,1589,Unisex
Soleil Blanc  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Soleil_Blanc_Eau_de_Parfum,8.0,1859,Unisex
Arabesque,The Merchant Of Venice,https://www.parfumo.com/Perfumes/The_Merchant_Of_Venice/Arabesque,8.4,1332,Unisex
La Capitale,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/la-capitale,8.2,1610,Unisex
Blanche Bête,Liquides Imaginaires,https://www.parfumo.com/Perfumes/liquides-imaginaires/blanche-bete,8.1,1736,Unisex
Coromandel  Eau de Parfum,Chanel,https://www.parfumo.com/Perfumes/Chanel/Les_Exclusifs_de_Chanel__Coromandel_Eau_de_Parfum,8.5,1280,Unisex
Mandarino di Amalfi  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Mandarino_di_Amalfi_Eau_de_Parfum,8.1,1662,Unisex
Sahara,Widian,https://www.parfumo.com/Perfumes/Widian/sahara,8.6,1102,Unisex
Dates Delight,The House of Oud,https://www.parfumo.com/Perfumes/The_House_of_Oud/Dates_Delight,8.4,1303,Unisex
Opera,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Opera,8.0,1857,Unisex
Tilia,Marc-Antoine Barrois,https://www.parfumo.com/Perfumes/Marc_Antoine_Barrois/tilia,8.1,1649,Unisex
Torino22,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/torino22,8.2,1550,Unisex
Black Orchid  Eau de Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Black_Orchid_Eau_de_Parfum,7.6,2667,Unisex
Alexandria III,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-iii,8.6,1130,Unisex
Burlington 1819,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/burlington-1819,8.4,1272,Unisex
Cedrat Boise,Mancera,https://www.parfumo.com/Perfumes/Mancera/Cedrat_Boise,7.7,2301,Unisex
Absolu Aventus,Creed,https://www.parfumo.com/Perfumes/Creed/absolu-aventus,8.5,1186,Unisex
Blessed Baraka,Initio,https://www.parfumo.com/Perfumes/Initio/Blessed_Baraka,8.2,1493,Unisex
"5 - Floral, Amber, Sensual Musk  Eau de Parfum",Rosendo Mateu - Olfactive Expressions,https://www.parfumo.com/Perfumes/Rosendo_Mateu__Olfactive_Expressions/5-floral-amber-sensual-musk-eau-de-parfum,8.1,1630,Unisex
Gris Dior  Eau de Parfum,Dior,https://www.parfumo.com/Perfumes/Dior/gris-dior-gris-montaigne-eau-de-parfum,8.1,1668,Unisex
Molecule 01,Escentric Molecules,https://www.parfumo.com/Perfumes/Escentric_Molecules/Molecule_01,7.6,2666,Unisex
Il Padrino,Sospiro,https://www.parfumo.com/Perfumes/Sospiro/il-padrino,8.5,1095,Unisex
Paragon,Initio,https://www.parfumo.com/Perfumes/Initio/paragon,8.2,1433,Unisex
Silver Mountain Water,Creed,https://www.parfumo.com/Perfumes/Creed/Silver_Mountain_Water,7.9,1944,Unisex
Gentle Fluidity (Gold),Maison Francis Kurkdjian,https://www.parfumo.com/Perfumes/Maison_Francis_Kurkdjian/gentle-fluidity-gold,8.1,1565,Unisex
Bois d'Argent  Eau de Parfum,Dior,https://www.parfumo.com/Perfumes/Dior/bois-d-argent-eau-de-parfum,8.1,1550,Unisex
Outlands,Amouage,https://www.parfumo.com/Perfumes/Amouage/outlands,8.5,1061,Unisex
Greenley,Parfums de Marly,https://www.parfumo.com/Perfumes/Parfums_de_Marly/greenley,7.8,1957,Unisex
Blue Talisman  Eau de Parfum,Ex Nihilo,https://www.parfumo.com/Perfumes/Ex_Nihilo/blue-talisman-eau-de-parfum,8.2,1347,Unisex
Orchidée Vanille,Van Cleef & Arpels,https://www.parfumo.com/Perfumes/Van_Cleef_Arpels/orchidee-vanille,8.3,1261,Unisex
Shaghaf Oud  Eau de Parfum,Swiss Arabian,https://www.parfumo.com/Perfumes/Swiss_Arabian/shaghaf-oud-eau-de-parfum,7.5,2467,Unisex
God of Fire,Stéphane Humbert Lucas,https://www.parfumo.com/Perfumes/Stephane_Humbert_Lucas/god-of-fire,8.2,1360,Unisex
Les Sables Roses,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/Les_Sables_Roses,8.4,1089,Unisex
Uden Overdose,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Uden_Overdose,8.2,1294,Unisex
Hibiscus Mahajád,Maison Crivelli,https://www.parfumo.com/Perfumes/Maison_Crivelli/hibiscus-mahajad-1,8.0,1536,Unisex
Liquide (2022),Liquides Imaginaires,https://www.parfumo.com/Perfumes/liquides-imaginaires/liquide-2022,8.4,1087,Unisex
Acqua e Zucchero,Profumum Roma,https://www.parfumo.com/Perfumes/Profumum_Roma/Acqua_e_Zucchero,8.2,1346,Unisex
Absolute Aphrodisiac,Initio,https://www.parfumo.com/Perfumes/Initio/Absolute_Aphrodisiac,8.1,1430,Unisex
Ambre Tabac  Eau de Parfum,Daniel Josier,https://www.parfumo.com/Perfumes/Daniel_Josier/ambre-tabac-eau-de-parfum,8.5,989,Unisex
Sharaf Blend,Zimaya,https://www.parfumo.com/Perfumes/zimaya/sharaf-blend,8.4,1047,Unisex
Intense Cafe,Montale,https://www.parfumo.com/Perfumes/Montale/Intense_Cafe,7.7,1941,Unisex
Dolce Amalfi  Eau de Parfum,Casamorati,https://www.parfumo.com/Perfumes/casamorati/dolce-amalfi-eau-de-parfum,8.0,1451,Unisex
Bianco Latte,Giardini di Toscana,https://www.parfumo.com/Perfumes/Giardini_di_Toscana/Bianco_Latte,7.9,1672,Unisex
Philosykos  Eau de Parfum,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/Philosykos_Eau_de_Parfum,8.2,1210,Unisex
Eau de Soleil Blanc,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Eau_de_Soleil_Blanc,8.1,1399,Unisex
Accento Overdose,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/accento-overdose,8.0,1426,Unisex
Il Capriccio del Maestro,Nobile 1942,https://www.parfumo.com/Perfumes/Nobile_1942/Il_Capriccio_del_Maestro,8.7,813,Unisex
Ingenious Ginger,Goldfield & Banks,https://www.parfumo.com/Perfumes/Goldfield__Banks/ingenious-ginger,8.2,1224,Unisex
L'Eau Papier  Eau de Toilette,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/l-eau-papier-eau-de-toilette,8.0,1441,Unisex
Millésime Impérial,Creed,https://www.parfumo.com/Perfumes/Creed/Millesime_Imperial,7.9,1553,Unisex
Black Phantom - Memento Mori,Kilian,https://www.parfumo.com/Perfumes/Kilian/black-phantom-memento-mori,7.9,1563,Unisex
Gucci Intense Oud,Gucci,https://www.parfumo.com/Perfumes/Gucci/Gucci_Intense_Oud,8.3,1086,Unisex
Marzocco  Extrait de Parfum,Roberto Ugolini,https://www.parfumo.com/Perfumes/Roberto_Ugolini/marzocco-extrait-de-parfum,8.7,783,Unisex
Bois Doré,Van Cleef & Arpels,https://www.parfumo.com/Perfumes/Van_Cleef_Arpels/bois-dore,8.3,1099,Unisex
Un Jardin sur le Nil  Eau de Toilette,Hermès,https://www.parfumo.com/Perfumes/Hermes/un-jardin-sur-le-nil-eau-de-toilette,7.7,1781,Unisex
Khamrah Qahwa,Lattafa,https://www.parfumo.com/Perfumes/Lattafa/khamrah-qahwa,8.0,1411,Unisex
Philosykos  Eau de Toilette,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/Philosykos,8.0,1411,Unisex
Orphéon  Eau de Parfum,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/orpheon-eau-de-parfum,8.1,1232,Unisex
Oceania  Eau de Parfum,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/oceania-eau-de-parfum,8.1,1268,Unisex
Le Gemme - Tygar  Eau de Parfum,Bvlgari,https://www.parfumo.com/Perfumes/Bvlgari/le-gemme-tygar-eau-de-parfum,8.5,918,Unisex
Sugar Leather,Une Nuit Nomade,https://www.parfumo.com/Perfumes/Une_Nuit_Nomade/sugar-leather,8.4,1028,Unisex
Fars,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/fars,8.2,1174,Unisex
Shaghaf Oud Tonka  Eau de Parfum,Swiss Arabian,https://www.parfumo.com/Perfumes/Swiss_Arabian/shaghaf-oud-tonka-eau-de-parfum,8.3,1079,Unisex
Triumph of Bacchus  Extrait de Parfum,Argos,https://www.parfumo.com/Perfumes/Argos/triumph-of-bacchus-extrait-de-parfum,8.9,685,Unisex
Instant Crush,Mancera,https://www.parfumo.com/Perfumes/Mancera/Instant_Crush,7.9,1475,Unisex
Diaghilev  Parfum,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/Diaghilev_Parfum,8.4,985,Unisex
Bouquet Ideale  Eau de Parfum,Casamorati,https://www.parfumo.com/Perfumes/casamorati/bouquet-ideale-eau-de-parfum,8.2,1114,Unisex
2. Nawab of Oudh Intensivo,Ormonde Jayne,https://www.parfumo.com/Perfumes/Ormonde_Jayne/2_Nawab_of_Oudh_Intensivo,8.8,724,Unisex
Starlight,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/starlight,8.2,1124,Unisex
Ambre sultan  Eau de Parfum,Serge Lutens,https://www.parfumo.com/Perfumes/Serge_Lutens/ambre-sultan-eau-de-parfum,7.9,1410,Unisex
Carved Oud  Extrait de Parfum,Thameen,https://www.parfumo.com/Perfumes/Thameen/carved-oud-extrait-de-parfum,8.5,869,Unisex
Ambre Narguilé,Hermès,https://www.parfumo.com/Perfumes/Hermes/ambre-narguile,8.4,961,Unisex
Fève Délicieuse,Dior,https://www.parfumo.com/Perfumes/Dior/La_Collection_Privee__Feve_Delicieuse,8.2,1121,Unisex
Ombré Leather Parfum,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/ombre-leather-parfum,8.3,1030,Unisex
Halfeti,Penhaligon's,https://www.parfumo.com/Perfumes/Penhaligons/halfeti,8.1,1176,Unisex
Infinity,Montale,https://www.parfumo.com/Perfumes/Montale/infinity,8.2,1126,Unisex
The Moon,Editions de Parfums Frédéric Malle,https://www.parfumo.com/Perfumes/Editions_de_Parfum_Frederic_Malle/the-moon-1,8.4,886,Unisex
Myrrh & Tonka  Cologne Intense,Jo Malone,https://www.parfumo.com/Perfumes/Jo_Malone/myrrh-tonka-cologne-intense,8.0,1237,Unisex
Haramain Amber Oud Tobacco Edition,Al Haramain,https://www.parfumo.com/Perfumes/Al_Haramain/haramain-amber-oud-tobacco-edition,8.2,1113,Unisex
Rosso Pompei,Tiziana Terenzi,https://www.parfumo.com/Perfumes/Tiziana_Terenzi/rosso-pompei,8.2,1108,Unisex
London  Eau de Parfum,Widian,https://www.parfumo.com/Perfumes/Widian/london-eau-de-parfum,9.2,511,Unisex
Falcon Leather  Eau de Parfum,Matière Première,https://www.parfumo.com/Perfumes/matiere-premiere/falcon-leather,8.1,1140,Unisex
Kaya,Parfums d'Elmar,https://www.parfumo.com/Perfumes/Parfums_dElmar/kaya,8.9,623,Unisex
Bergamotto di Calabria,Acqua di Parma,https://www.parfumo.com/Perfumes/Acqua_di_Parma/bergamotto-di-calabria,8.0,1288,Unisex
Tonka Cola,Mancera,https://www.parfumo.com/Perfumes/Mancera/tonka-cola,7.9,1294,Unisex
Imperial Wood,Pana Dora,https://www.parfumo.com/Perfumes/pana-dora/imperial-wood,8.4,888,Unisex
Mahina,Parfums d'Elmar,https://www.parfumo.com/Perfumes/Parfums_dElmar/mahina,8.6,773,Unisex
Alexandria II Anniversary,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-ii-anniversary,8.7,715,Unisex
Tobacco Oud,Tom Ford,https://www.parfumo.com/Perfumes/Tom_Ford/Tobacco_Oud,8.1,1141,Unisex
Enclave,Amouage,https://www.parfumo.com/Perfumes/Amouage/enclave,8.1,1123,Unisex
Apollonia,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/apollonia,8.0,1195,Unisex
Ivory Route,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/ivory-route,8.2,961,Unisex
Velvet Tonka,bdk Parfums,https://www.parfumo.com/Perfumes/bdk_Parfums/velvet-tonka,8.0,1182,Unisex
Dubai - Turath,The Spirit of Dubai,https://www.parfumo.com/Perfumes/the-spirit-of-dubai/the-spirit-of-dubai-turath,8.4,803,Unisex
Leisure in Paradise,Simone Andreoli,https://www.parfumo.com/Perfumes/Simone_Andreoli/leisure-in-paradise,8.0,1197,Unisex
Basso,Sospiro,https://www.parfumo.com/Perfumes/Sospiro/basso,8.5,774,Unisex
Santal Royal  Eau de Parfum,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Santal_Royal,7.9,1287,Unisex
Bergamask,Orto Parisi,https://www.parfumo.com/Perfumes/Orto_Parisi/Bergamask,7.8,1332,Unisex
Megamare,Orto Parisi,https://www.parfumo.com/Perfumes/Orto_Parisi/Megamare,7.4,2046,Unisex
400,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/400,8.2,993,Unisex
Thé Noir 29  Eau de Parfum,Le Labo,https://www.parfumo.com/Perfumes/Le_Labo/The_Noir_29_Eau_de_Parfum,8.1,1006,Unisex
Ginger,Widian,https://www.parfumo.com/Perfumes/Widian/ginger,8.6,699,Unisex
Original Vetiver,Creed,https://www.parfumo.com/Perfumes/Creed/Original_Vetiver,8.0,1115,Unisex
Fleur de Peau  Eau de Parfum,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/fleur-de-peau-eau-de-parfum,8.0,1110,Unisex
Symphonium,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/symphonium,8.1,996,Unisex
Crème de Cuir  Eau de Parfum,bdk Parfums,https://www.parfumo.com/Perfumes/bdk_Parfums/creme-de-cuir-eau-de-parfum,8.1,1055,Unisex
Dubai - Rimal  Eau de Parfum,The Spirit of Dubai,https://www.parfumo.com/Perfumes/the-spirit-of-dubai/dubai-rimal-eau-de-parfum,8.7,616,Unisex
Vanilla Diorama,Dior,https://www.parfumo.com/Perfumes/Dior/vanilla-diorama,8.1,991,Unisex
Vintage Radio,Lattafa Pride,https://www.parfumo.com/Perfumes/lattafa-pride/vintage-radio,8.1,1019,Unisex
Eau Duelle  Eau de Toilette,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/Eau_Duelle,8.0,1091,Unisex
Bois d'Arménie,Guerlain,https://www.parfumo.com/Perfumes/Guerlain/Bois_d_Armenie,8.3,817,Unisex
Cruz del Sur II,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/cruz-del-sur-ii,8.0,1105,Unisex
Private Garden,Marc Gebauer,https://www.parfumo.com/Perfumes/marc-gebauer/private-garden,8.2,905,Unisex
Divine Vanille,Essential Parfums,https://www.parfumo.com/Perfumes/Essential_Parfums/divine-vanille,7.9,1108,Unisex
Gaultier² (2005),Jean Paul Gaultier,https://www.parfumo.com/Perfumes/Jean_Paul_Gaultier/Gaultier_2,8.0,1095,Unisex
Decas,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/decas,7.9,1150,Unisex
"Back to Black, Aphrodisiac  Perfume",Kilian,https://www.parfumo.com/Perfumes/Kilian/back-to-black-aphrodisiac-perfume,7.8,1237,Unisex
Ouverture,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/Ouverture,8.1,967,Unisex
Black II  Extrait de Parfum,Widian,https://www.parfumo.com/Perfumes/Widian/black-ii-extrait-de-parfum,8.6,635,Unisex
Leder 6,J.F. Schwarzlose Berlin,https://www.parfumo.com/Perfumes/J_F_Schwarzlose_Berlin/Fetisch,8.0,1012,Unisex
Gypsy Water  Eau de Parfum,Byredo,https://www.parfumo.com/Perfumes/Byredo/Gypsy_Water_Eau_de_Parfum,7.7,1358,Unisex
Psychedelic Love,Initio,https://www.parfumo.com/Perfumes/Initio/Psychedelic_Love,8.1,934,Unisex
Portraits of Portofino,Birkholz,https://www.parfumo.com/Perfumes/Birkholz/portraits-of-portofino,8.5,669,Unisex
Winter Palace,Memo Paris,https://www.parfumo.com/Perfumes/memo-paris/winter-palace,8.1,987,Unisex
Fan Your Flames,Nishane,https://www.parfumo.com/Perfumes/Nishane/Fan_Your_Flames,7.8,1200,Unisex
Terroni,Orto Parisi,https://www.parfumo.com/Perfumes/Orto_Parisi/Terroni,7.9,1093,Unisex
Alexandria Orientale,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/alexandria-orientale,8.4,737,Unisex
Manhattan  Eau de Parfum,Roja Parfums,https://www.parfumo.com/Perfumes/Roja_Parfums/manhattan-eau-de-parfum,8.4,756,Unisex
French Riviera,Mancera,https://www.parfumo.com/Perfumes/Mancera/french-riviera,7.9,1123,Unisex
Arancia di Capri,Acqua di Parma,https://www.parfumo.com/Perfumes/Acqua_di_Parma/arancia-di-capri,7.8,1195,Unisex
Vetiver Pamplemousse  Eau de Parfum,Zara,https://www.parfumo.com/Perfumes/Zara/vetiver-pamplemousse-eau-de-parfum-n-01-vetiver-pamplemousse,8.2,865,Unisex
Eau Duelle  Eau de Parfum,Diptyque,https://www.parfumo.com/Perfumes/Diptyque/Eau_Duelle_Eau_de_Parfum,8.1,919,Unisex
DesirToxic,M. Micallef,https://www.parfumo.com/Perfumes/Martine_Micallef/desirtoxic,8.0,1029,Unisex
Buongiorno,Acqua di Parma,https://www.parfumo.com/Perfumes/Acqua_di_Parma/buongiorno,8.4,723,Unisex
Atomic Rose  Eau de Parfum,Initio,https://www.parfumo.com/Perfumes/Initio/atomic-rose-eau-de-parfum,8.1,891,Unisex
City of Stars,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/city-of-stars,7.9,1048,Unisex
Le Lion de Chanel,Chanel,https://www.parfumo.com/Perfumes/Chanel/le-lion-de-chanel,8.2,856,Unisex
Golden Dallah,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/golden-dallah,8.0,963,Unisex
On the Beach,Louis Vuitton,https://www.parfumo.com/Perfumes/Louis_Vuitton/on-the-beach,8.0,939,Unisex
White on White,Xerjoff,https://www.parfumo.com/Perfumes/Xerjoff/white-on-white,8.2,837,Unisex
